iteration,objective,destroy_op,repair_op,accepted,new_best,time_sec,temperature
3125,3021.1995788523345,1,0,True,False,1.2678755829983857,18.12450839894634
3126,3021.1995788523345,1,0,True,False,1.174372098997992,18.12450839894634
3127,3021.1995788523345,1,0,True,False,1.1833097749986337,18.12450839894634
3128,3021.1995788523345,1,0,True,False,1.180363028004649,18.12450839894634
3129,3021.1995788523345,1,0,True,False,1.189010888003395,18.12450839894634
3130,3021.1995788523345,1,0,True,False,1.1801272110024001,18.12450839894634
3131,3021.1995788523345,1,0,True,False,1.1728128910035593,18.12450839894634
3132,3021.1995788523345,1,0,True,False,1.2078533370004152,18.12450839894634
3133,3021.1995788523345,1,0,True,False,1.1785721170017496,18.12450839894634
3134,3021.1995788523345,1,0,True,False,1.1746123760021874,18.12450839894634
3135,3021.1995788523345,1,0,True,False,1.1864703920000466,18.12450839894634
3136,3021.1995788523345,0,0,True,False,1.1900611730015953,18.12450839894634
3137,3032.290024607988,0,0,True,False,1.3586393360019429,18.12450839894634
3138,3024.319883561884,0,0,True,False,1.2396603570014122,18.12450839894634
3139,2946.5882372278193,1,0,True,False,1.1155859529972076,18.12450839894634
3140,2946.5882372278193,1,0,True,False,1.130034997004259,18.12450839894634
3141,2944.511851169464,0,0,True,False,1.3118240820040228,18.12450839894634
3142,2944.511851169464,1,0,True,False,1.1377454550020047,18.12450839894634
3143,2944.511851169464,1,0,True,False,1.1587006459958502,18.12450839894634
3144,2944.511851169464,1,0,True,False,1.167151139001362,18.12450839894634
3145,2944.511851169464,1,0,True,False,1.151695941996877,18.12450839894634
3146,2944.511851169464,1,0,True,False,1.1510149520036066,18.12450839894634
3147,2944.511851169464,1,0,True,False,1.1593349110044073,18.12450839894634
3148,2944.511851169464,1,0,True,False,1.136868831999891,18.12450839894634
3149,2952.403638499184,0,0,True,False,1.4040094259980833,18.12450839894634
3150,2927.398500518043,1,0,True,True,1.1220593620018917,18.12450839894634
3151,2927.398500518043,1,0,True,False,1.0927228719956474,18.12450839894634
3152,2927.398500518043,1,0,True,False,1.1053285980015062,18.12450839894634
3153,2927.398500518043,1,0,True,False,1.097385970002506,18.12450839894634
3154,2927.398500518043,1,0,True,False,1.0986241690043244,18.12450839894634
3155,2927.398500518043,1,0,True,False,1.0972402240004158,18.12450839894634
3156,2927.398500518043,1,0,True,False,1.103945279995969,18.12450839894634
3157,2927.398500518043,1,0,True,False,1.1014176280004904,18.12450839894634
3158,2927.398500518043,1,0,True,False,1.108870461001061,18.12450839894634
3159,2927.398500518043,1,0,True,False,1.110991018002096,18.12450839894634
3160,2927.398500518043,1,0,True,False,1.0977729389996966,18.12450839894634
3161,2927.398500518043,1,0,True,False,1.1005682699978934,18.12450839894634
3162,2927.398500518043,1,0,True,False,1.1046911609955714,18.12450839894634
3163,2927.398500518043,1,0,True,False,1.1041088400015724,18.12450839894634
3164,2927.398500518043,1,0,True,False,1.1070968669955619,18.12450839894634
3165,2927.398500518043,1,0,True,False,1.102208978998533,18.12450839894634
3166,2927.398500518043,1,0,True,False,1.0991571490012575,18.12450839894634
3167,2927.398500518043,1,0,True,False,1.1052716990016052,18.12450839894634
3168,2927.398500518043,1,0,True,False,1.1126167030015495,18.12450839894634
3169,2927.398500518043,1,0,True,False,1.10085756299668,18.12450839894634
3170,2927.398500518043,1,0,True,False,1.1029714999967837,18.12450839894634
3171,2927.398500518043,1,0,True,False,1.1049845140005345,18.12450839894634
3172,2927.398500518043,1,0,True,False,1.097994755997206,18.12450839894634
3173,2927.398500518043,1,0,True,False,1.0955164309998509,18.12450839894634
3174,2927.398500518043,1,0,True,False,1.105396554004983,18.12450839894634
3175,2960.4701516331734,0,0,False,False,1.154434513002343,18.12450839894634
3176,2953.4057423267823,0,0,True,False,1.3679333370018867,18.12450839894634
3177,2943.432732411123,1,0,True,False,1.2173141260063858,18.12450839894634
3178,2943.432732411123,1,0,True,False,1.1305222480004886,18.12450839894634
3179,2943.432732411123,1,0,True,False,1.1192046639989712,18.12450839894634
3180,2943.432732411123,1,0,True,False,1.1061455239978386,18.12450839894634
3181,2943.432732411123,1,0,True,False,1.1130530349983019,18.12450839894634
3182,2943.432732411123,1,0,True,False,1.1197716730021057,18.12450839894634
3183,2943.432732411123,1,0,True,False,1.1150726920022862,18.12450839894634
3184,2943.432732411123,1,0,True,False,1.1199277819978306,18.12450839894634
3185,2943.432732411123,1,0,True,False,1.1102591920061968,18.12450839894634
3186,2943.432732411123,1,0,True,False,1.1144455570029095,18.12450839894634
3187,2943.432732411123,1,0,True,False,1.1102330140056438,18.12450839894634
3188,2943.432732411123,1,0,True,False,1.1140037489967654,18.12450839894634
3189,2943.432732411123,0,0,True,False,1.22779493300186,18.12450839894634
3190,2943.432732411123,1,0,True,False,1.1084459759949823,18.12450839894634
3191,2943.432732411123,0,0,True,False,1.2189466010022443,18.12450839894634
3192,2943.432732411123,1,0,True,False,1.1057745340003748,18.12450839894634
3193,2945.4370796602457,0,0,True,False,1.2086080240042065,18.12450839894634
3194,2945.4370796602457,1,0,True,False,1.1322248700016644,18.12450839894634
3195,2945.4370796602457,0,0,True,False,1.160407921001024,18.12450839894634
3196,2945.4370796602457,1,0,True,False,1.1118332500045653,18.12450839894634
3197,2945.4370796602457,1,0,True,False,1.1415059299979475,18.12450839894634
3198,2945.4370796602457,1,0,True,False,1.1143308789978619,18.12450839894634
3199,2945.4370796602457,1,0,True,False,1.1158472710012575,18.12450839894634
3200,2945.4370796602457,1,0,True,False,1.1154496430026484,18.12450839894634
3201,2945.4370796602457,1,0,True,False,1.106648690001748,17.943263314956877
3202,2945.4370796602457,1,0,True,False,1.1263950659995317,17.943263314956877
3203,2945.4370796602457,1,0,True,False,1.1130628300015815,17.943263314956877
3204,2945.4370796602457,1,0,True,False,1.1124741840030765,17.943263314956877
3205,2945.4370796602457,1,0,True,False,1.1100447939970763,17.943263314956877
3206,2945.4370796602457,1,0,True,False,1.1149335640002391,17.943263314956877
3207,2945.4370796602457,1,0,True,False,1.1098309959998005,17.943263314956877
3208,2945.4370796602457,1,0,True,False,1.1059527170000365,17.943263314956877
3209,2945.4370796602457,1,0,True,False,1.1097590130011667,17.943263314956877
3210,2955.409961444322,0,0,True,False,1.4708734449959593,17.943263314956877
3211,2945.4370796602457,1,0,True,False,1.153073695000785,17.943263314956877
3212,2945.4370796602457,0,0,True,False,1.2230006590034463,17.943263314956877
3213,2945.4370796602457,1,0,True,False,1.1254373680058052,17.943263314956877
3214,2945.4370796602457,1,0,True,False,1.1236208050031564,17.943263314956877
3215,2945.4370796602457,1,0,True,False,1.1235906299989438,17.943263314956877
3216,2945.4370796602457,1,0,True,False,1.1211668949981686,17.943263314956877
3217,2998.5683726755847,2,0,False,False,1.123907020999468,17.943263314956877
3218,2945.4370796602457,1,0,True,False,1.112244145006116,17.943263314956877
3219,2945.4370796602457,1,0,True,False,1.120066234994738,17.943263314956877
3220,2945.4370796602457,1,0,True,False,1.1176682759978576,17.943263314956877
3221,2945.4370796602457,1,0,True,False,1.1146073159980006,17.943263314956877
3222,2947.5188331511886,0,0,True,False,1.2347872649988858,17.943263314956877
3223,2947.5188331511886,1,0,True,False,1.1941464689953136,17.943263314956877
3224,2947.5188331511886,1,0,True,False,1.1952177690036478,17.943263314956877
3225,2945.514175081601,0,0,True,False,1.2190094270044938,17.943263314956877
3226,2945.514175081601,1,0,True,False,1.1885232040003757,17.943263314956877
3227,2945.514175081601,1,0,True,False,1.1938284619973274,17.943263314956877
3228,2945.514175081601,1,0,True,False,1.1884802249987843,17.943263314956877
3229,2945.514175081601,1,0,True,False,1.2030334709997987,17.943263314956877
3230,2945.514175081601,0,0,True,False,1.2579034400041564,17.943263314956877
3231,2945.514175081601,1,0,True,False,1.1825875069989706,17.943263314956877
3232,2945.514175081601,1,0,True,False,1.1817521229968406,17.943263314956877
3233,2945.514175081601,1,0,True,False,1.192713233998802,17.943263314956877
3234,2945.514175081601,1,0,True,False,1.183027402003063,17.943263314956877
3235,2945.514175081601,0,0,True,False,1.1193993470005807,17.943263314956877
3236,2945.514175081601,1,0,True,False,1.185144227994897,17.943263314956877
3237,2945.514175081601,1,0,True,False,1.190538374998141,17.943263314956877
3238,2945.514175081601,1,0,True,False,1.184709198998462,17.943263314956877
3239,2945.514175081601,1,0,True,False,1.187780139996903,17.943263314956877
3240,2945.514175081601,1,0,True,False,1.1909784720046446,17.943263314956877
3241,2945.514175081601,1,0,True,False,1.1857163930035313,17.943263314956877
3242,2945.514175081601,1,0,True,False,1.186598487001902,17.943263314956877
3243,2945.514175081601,1,0,True,False,1.1909485340001993,17.943263314956877
3244,2945.514175081601,1,0,True,False,1.1842482640058734,17.943263314956877
3245,2945.514175081601,1,0,True,False,1.1839339559955988,17.943263314956877
3246,2945.514175081601,1,0,True,False,1.1879810160025954,17.943263314956877
3247,2945.514175081601,1,0,True,False,1.1855003500022576,17.943263314956877
3248,2945.514175081601,1,0,True,False,1.1931878850009525,17.943263314956877
3249,2945.514175081601,1,0,True,False,1.1911564539987012,17.943263314956877
3250,2991.6361726557434,2,0,False,False,1.1328718140066485,17.943263314956877
3251,2945.514175081601,1,0,True,False,1.188177766998706,17.943263314956877
3252,2945.514175081601,1,0,True,False,1.1893660019995878,17.943263314956877
3253,2945.514175081601,1,0,True,False,1.1900632549950387,17.943263314956877
3254,2945.514175081601,0,0,True,False,1.2807578389983973,17.943263314956877
3255,2945.514175081601,1,0,True,False,1.1791924860008294,17.943263314956877
3256,2945.514175081601,1,0,True,False,1.1855238459975226,17.943263314956877
3257,2962.554195842002,0,0,True,False,1.1788891210017027,17.943263314956877
3258,2962.554195842002,0,0,True,False,1.1725460629968438,17.943263314956877
3259,2962.554195842002,1,0,True,False,1.1013409310035058,17.943263314956877
3260,2962.554195842002,1,0,True,False,1.101696614001412,17.943263314956877
3261,2962.554195842002,1,0,True,False,1.095000198998605,17.943263314956877
3262,2962.554195842002,1,0,True,False,1.1057080530008534,17.943263314956877
3263,2962.554195842002,1,0,True,False,1.1147795430006227,17.943263314956877
3264,2926.47061790738,0,0,True,True,0.9624955960025545,17.943263314956877
3265,2923.4638582748903,1,0,True,True,1.13745732899406,17.943263314956877
3266,2923.4638582748903,1,0,True,False,1.115996066997468,17.943263314956877
3267,2923.4638582748903,1,0,True,False,1.1192294070060598,17.943263314956877
3268,2923.4638582748903,1,0,True,False,1.132896309994976,17.943263314956877
3269,2923.4638582748903,1,0,True,False,1.132068014005199,17.943263314956877
3270,2923.4638582748903,1,0,True,False,1.1198620979994303,17.943263314956877
3271,2923.4638582748903,1,0,True,False,1.137437294004485,17.943263314956877
3272,2923.4638582748903,1,0,True,False,1.1242990039972938,17.943263314956877
3273,2923.4638582748903,1,0,True,False,1.12911548899865,17.943263314956877
3274,2923.4638582748903,1,0,True,False,1.1226625199997216,17.943263314956877
3275,2923.4638582748903,1,0,True,False,1.1318418779992498,17.943263314956877
3276,2923.4638582748903,1,0,True,False,1.1210983070050133,17.943263314956877
3277,2923.4638582748903,1,0,True,False,1.1351673300014227,17.943263314956877
3278,2923.4638582748903,1,0,True,False,1.126109645003453,17.943263314956877
3279,2923.4638582748903,1,0,True,False,1.1258750230044825,17.943263314956877
3280,2919.496405124249,0,0,True,True,1.2912639879941707,17.943263314956877
3281,2936.447210686185,1,0,False,False,1.1722083139975439,17.943263314956877
3282,2936.447210686185,1,0,False,False,1.1670936980008264,17.943263314956877
3283,2936.447210686185,1,0,True,False,1.1268127529983758,17.943263314956877
3284,2943.427825942562,0,0,True,False,1.42725335599971,17.943263314956877
3285,2943.427825942562,1,0,True,False,1.135551111001405,17.943263314956877
3286,2943.427825942562,1,0,True,False,1.1392930840011104,17.943263314956877
3287,2943.427825942562,1,0,True,False,1.1374651740043191,17.943263314956877
3288,2943.427825942562,1,0,True,False,1.1398952579984325,17.943263314956877
3289,2943.427825942562,1,0,True,False,1.1303829819953535,17.943263314956877
3290,2943.427825942562,1,0,True,False,1.124581495001621,17.943263314956877
3291,2943.427825942562,1,0,True,False,1.1343755669950042,17.943263314956877
3292,2943.427825942562,1,0,True,False,1.1312750010038144,17.943263314956877
3293,2943.427825942562,1,0,True,False,1.1288283670000965,17.943263314956877
3294,2943.427825942562,1,0,True,False,1.1335055519957677,17.943263314956877
3295,2943.427825942562,1,0,True,False,1.131943479005713,17.943263314956877
3296,2943.427825942562,1,0,True,False,1.130338363996998,17.943263314956877
3297,2943.427825942562,1,0,True,False,1.1338816490024328,17.943263314956877
3298,2955.4540100732843,2,0,True,False,1.3709014089981792,17.943263314956877
3299,2946.7009436357516,1,0,True,False,1.2105319760012208,17.943263314956877
3300,2949.7528421723264,0,0,False,False,1.3568364269958693,17.943263314956877
3301,2937.733355849016,0,0,True,False,1.3976218159950804,17.763830681807306
3302,2937.733355849016,1,0,True,False,1.2129612380012986,17.763830681807306
3303,2937.733355849016,1,0,True,False,1.2187589649984147,17.763830681807306
3304,2937.733355849016,1,0,True,False,1.208701955001743,17.763830681807306
3305,2944.7080703970605,0,0,True,False,1.0793081960000563,17.763830681807306
3306,2944.7080703970605,1,0,True,False,1.223782733999542,17.763830681807306
3307,2944.7080703970605,1,0,True,False,1.2166943080010242,17.763830681807306
3308,2944.7080703970605,1,0,True,False,1.2168772980003268,17.763830681807306
3309,2944.7080703970605,1,0,True,False,1.2136641269971733,17.763830681807306
3310,2944.7080703970605,1,0,True,False,1.221360609997646,17.763830681807306
3311,2944.7080703970605,1,0,True,False,1.2113852820039028,17.763830681807306
3312,2944.7080703970605,1,0,True,False,1.2240977559995372,17.763830681807306
3313,2944.7080703970605,1,0,True,False,1.2206846389963175,17.763830681807306
3314,2944.7080703970605,1,0,True,False,1.2268226139931357,17.763830681807306
3315,2944.7080703970605,1,0,True,False,1.2160372559956159,17.763830681807306
3316,2944.7080703970605,1,0,True,False,1.2098770090015023,17.763830681807306
3317,2944.7080703970605,1,0,True,False,1.2115535400007502,17.763830681807306
3318,2944.7080703970605,1,0,True,False,1.217041585005063,17.763830681807306
3319,2941.7001817193154,0,0,True,False,1.311498028000642,17.763830681807306
3320,2944.7080703970605,1,0,True,False,1.21665091199975,17.763830681807306
3321,2944.7080703970605,1,0,True,False,1.2104908999972395,17.763830681807306
3322,2944.7080703970605,1,0,True,False,1.2160808799962979,17.763830681807306
3323,2947.7159840205436,0,0,True,False,1.2085034660049132,17.763830681807306
3324,2949.721273496343,1,0,True,False,1.1958203870017314,17.763830681807306
3325,2949.721273496343,1,0,True,False,1.1946972209989326,17.763830681807306
3326,2949.721273496343,1,0,True,False,1.1939339759992436,17.763830681807306
3327,2949.721273496343,1,0,True,False,1.1940892089987756,17.763830681807306
3328,2949.721273496343,1,0,True,False,1.1993307329976233,17.763830681807306
3329,2949.721273496343,1,0,True,False,1.191110662999563,17.763830681807306
3330,2949.721273496343,2,0,True,False,1.1176224340015324,17.763830681807306
3331,2935.684480278345,1,0,True,False,1.199866404000204,17.763830681807306
3332,2935.684480278345,1,0,True,False,1.141732176001824,17.763830681807306
3333,2935.684480278345,1,0,True,False,1.0994907940039411,17.763830681807306
3334,2935.684480278345,1,0,True,False,1.094654212000023,17.763830681807306
3335,2935.684480278345,1,0,True,False,1.0921713980060304,17.763830681807306
3336,2935.684480278345,1,0,True,False,1.101834957000392,17.763830681807306
3337,2935.684480278345,1,0,True,False,1.1113295429968275,17.763830681807306
3338,2935.684480278345,1,0,True,False,1.099359617997834,17.763830681807306
3339,2935.684480278345,1,0,True,False,1.0968744100027834,17.763830681807306
3340,2935.684480278345,1,0,True,False,1.0874617299996316,17.763830681807306
3341,2935.684480278345,1,0,True,False,1.0845098279969534,17.763830681807306
3342,2935.684480278345,1,0,True,False,1.0924469449964818,17.763830681807306
3343,2949.721273496343,0,0,False,False,1.4019918300036807,17.763830681807306
3344,2935.684480278345,1,0,True,False,1.0952026759987348,17.763830681807306
3345,2940.6975577499807,2,0,True,False,1.206813543001772,17.763830681807306
3346,2940.6975577499807,1,0,True,False,1.0601085669986787,17.763830681807306
3347,2940.6975577499807,1,0,True,False,1.0785022109994316,17.763830681807306
3348,2940.6975577499807,1,0,True,False,1.0642817879997892,17.763830681807306
3349,2940.6975577499807,1,0,True,False,1.0722455349969096,17.763830681807306
3350,2943.686954525484,0,0,True,False,1.1490519360013423,17.763830681807306
3351,2943.686954525484,1,0,True,False,1.0716945869935444,17.763830681807306
3352,2943.686954525484,1,0,True,False,1.0720218290007324,17.763830681807306
3353,2943.686954525484,1,0,True,False,1.0704247290050262,17.763830681807306
3354,2943.686954525484,1,0,True,False,1.0676647500004037,17.763830681807306
3355,2943.686954525484,1,0,True,False,1.0700286939973012,17.763830681807306
3356,2943.686954525484,1,0,True,False,1.0650370200019097,17.763830681807306
3357,2943.686954525484,1,0,True,False,1.0822549939985038,17.763830681807306
3358,2943.686954525484,1,0,True,False,1.0584431190000032,17.763830681807306
3359,2943.686954525484,1,0,True,False,1.0592604560006293,17.763830681807306
3360,2943.686954525484,1,0,True,False,1.079101424998953,17.763830681807306
3361,2943.686954525484,1,0,True,False,1.0604109170017182,17.763830681807306
3362,2943.686954525484,1,0,True,False,1.0634292510003434,17.763830681807306
3363,2943.686954525484,1,0,True,False,1.065547817001061,17.763830681807306
3364,2943.686954525484,1,0,True,False,1.0607143529996392,17.763830681807306
3365,2943.686954525484,1,0,True,False,1.0635805220008478,17.763830681807306
3366,2943.686954525484,1,0,True,False,1.063849548001599,17.763830681807306
3367,2943.686954525484,1,0,True,False,1.0687026800005697,17.763830681807306
3368,2943.686954525484,1,0,True,False,1.0666261599981226,17.763830681807306
3369,2943.686954525484,1,0,True,False,1.0625642249942757,17.763830681807306
3370,2943.686954525484,1,0,True,False,1.0636077020026278,17.763830681807306
3371,2943.686954525484,1,0,True,False,1.058926411998982,17.763830681807306
3372,2943.686954525484,1,0,True,False,1.0660683179958141,17.763830681807306
3373,2943.686954525484,1,0,True,False,1.0693693470020662,17.763830681807306
3374,2943.686954525484,1,0,True,False,1.0590890460007358,17.763830681807306
3375,2943.686954525484,1,0,True,False,1.0643929899961222,17.763830681807306
3376,2943.686954525484,0,0,True,False,1.2776031530011096,17.763830681807306
3377,2943.686954525484,0,0,True,False,1.131853309001599,17.763830681807306
3378,2945.602938172208,0,0,True,False,1.123350711997773,17.763830681807306
3379,2942.5955232679667,1,0,True,False,1.0066571499992278,17.763830681807306
3380,2942.5955232679667,1,0,True,False,1.0350049349945039,17.763830681807306
3381,2942.5955232679667,0,0,True,False,1.2623453440028243,17.763830681807306
3382,2942.5955232679667,1,0,True,False,1.0387314629988396,17.763830681807306
3383,2942.5955232679667,1,0,True,False,1.043448228003399,17.763830681807306
3384,2942.5955232679667,1,0,True,False,1.0458941320030135,17.763830681807306
3385,2942.5955232679667,1,0,True,False,1.0422043270009453,17.763830681807306
3386,2942.5955232679667,1,0,True,False,1.0733961000005365,17.763830681807306
3387,2942.5955232679667,1,0,True,False,1.1056716250022873,17.763830681807306
3388,2942.5955232679667,0,0,True,False,1.1886379670031602,17.763830681807306
3389,2942.5955232679667,1,0,True,False,1.0466931039991323,17.763830681807306
3390,2942.5955232679667,1,0,True,False,1.0485988040018128,17.763830681807306
3391,2942.5955232679667,1,0,True,False,1.039597485003469,17.763830681807306
3392,2942.5955232679667,1,0,True,False,1.0517733480010065,17.763830681807306
3393,2942.5955232679667,1,0,True,False,1.045102288997441,17.763830681807306
3394,2942.5955232679667,1,0,True,False,1.0504464710029424,17.763830681807306
3395,2942.5955232679667,1,0,True,False,1.0446995419988525,17.763830681807306
3396,2942.5955232679667,1,0,True,False,1.043148734002898,17.763830681807306
3397,2942.5955232679667,1,0,True,False,1.041658132999146,17.763830681807306
3398,2942.5955232679667,1,0,True,False,1.0427507540007355,17.763830681807306
3399,2942.5955232679667,1,0,True,False,1.0418591719935648,17.763830681807306
3400,2942.5955232679667,1,0,True,False,1.0432126029991196,17.763830681807306
3401,2942.5955232679667,1,0,True,False,1.0654929110023659,17.58619237498923
3402,2942.5955232679667,0,0,True,False,1.3788073359974078,17.58619237498923
3403,2942.5955232679667,1,0,True,False,1.0578456560033374,17.58619237498923
3404,2942.5955232679667,1,0,True,False,1.0514529720021528,17.58619237498923
3405,2942.5955232679667,1,0,True,False,1.0457149369976833,17.58619237498923
3406,2958.6412751823937,0,0,True,False,1.3202466299990192,17.58619237498923
3407,2943.7494527526705,1,0,True,False,1.1215056649962207,17.58619237498923
3408,2943.7494527526705,1,0,True,False,1.0210212989986758,17.58619237498923
3409,2943.7494527526705,1,0,True,False,1.02250988400192,17.58619237498923
3410,2943.7494527526705,1,0,True,False,1.0154027550015599,17.58619237498923
3411,2943.7494527526705,1,0,True,False,1.027269782993244,17.58619237498923
3412,2943.7494527526705,1,0,True,False,1.024010052999074,17.58619237498923
3413,2943.7494527526705,1,0,True,False,1.0452412360027665,17.58619237498923
3414,2943.7494527526705,1,0,True,False,1.0182915740006138,17.58619237498923
3415,2943.7494527526705,1,0,True,False,1.0179397300016717,17.58619237498923
3416,2943.7494527526705,0,0,True,False,1.0607322549985838,17.58619237498923
3417,2921.618553965903,0,0,True,False,1.0278886739979498,17.58619237498923
3418,2924.6085468524675,1,0,True,False,1.0322043470005156,17.58619237498923
3419,2924.6085468524675,1,0,True,False,1.0286741120071383,17.58619237498923
3420,2924.6085468524675,1,0,True,False,1.0263826410009642,17.58619237498923
3421,2924.6085468524675,1,0,True,False,1.026575962001516,17.58619237498923
3422,2924.6085468524675,1,0,True,False,1.0328081810002914,17.58619237498923
3423,2924.6085468524675,1,0,True,False,1.045513466000557,17.58619237498923
3424,2924.6085468524675,1,0,True,False,1.0397012089961208,17.58619237498923
3425,2924.6085468524675,1,0,True,False,1.031986315996619,17.58619237498923
3426,2924.6085468524675,1,0,True,False,1.0282383689991548,17.58619237498923
3427,2924.6085468524675,1,0,True,False,1.030577693003579,17.58619237498923
3428,2924.6085468524675,1,0,True,False,1.0228977420047158,17.58619237498923
3429,2924.6085468524675,1,0,True,False,1.0342498600002727,17.58619237498923
3430,2924.6085468524675,1,0,True,False,1.029551948995504,17.58619237498923
3431,2924.6085468524675,1,0,True,False,1.0292911669966998,17.58619237498923
3432,2924.6085468524675,1,0,True,False,1.0333699729962973,17.58619237498923
3433,2924.6085468524675,1,0,True,False,1.0314736930013169,17.58619237498923
3434,2924.6085468524675,1,0,True,False,1.025230773993826,17.58619237498923
3435,2924.6085468524675,1,0,True,False,1.0283301969975582,17.58619237498923
3436,2924.6085468524675,1,0,True,False,1.0304117150008096,17.58619237498923
3437,2924.6085468524675,1,0,True,False,1.0387968290015124,17.58619237498923
3438,2924.6085468524675,1,0,True,False,1.0281493790025706,17.58619237498923
3439,2924.6085468524675,1,0,True,False,1.0276382569936686,17.58619237498923
3440,2924.6085468524675,1,0,True,False,1.024177539999073,17.58619237498923
3441,2924.6085468524675,1,0,True,False,1.0317874320026021,17.58619237498923
3442,2924.6085468524675,1,0,True,False,1.0271570999975665,17.58619237498923
3443,2924.6085468524675,1,0,True,False,1.052848653998808,17.58619237498923
3444,2924.6085468524675,1,0,True,False,1.110589006995724,17.58619237498923
3445,2924.6085468524675,1,0,True,False,1.0324326300033135,17.58619237498923
3446,2924.6085468524675,1,0,True,False,1.0260352089972002,17.58619237498923
3447,2924.6085468524675,1,0,True,False,1.0279884570045397,17.58619237498923
3448,2924.6085468524675,1,0,True,False,1.0278452420025133,17.58619237498923
3449,2924.6085468524675,0,0,True,False,1.168282377999276,17.58619237498923
3450,2924.6085468524675,1,0,True,False,1.0308131209967542,17.58619237498923
3451,2924.6085468524675,1,0,True,False,1.0365708130048006,17.58619237498923
3452,2924.6085468524675,1,0,True,False,1.0278199820022564,17.58619237498923
3453,2924.6085468524675,1,0,True,False,1.0311844989992096,17.58619237498923
3454,2924.6085468524675,1,0,True,False,1.0290985059982631,17.58619237498923
3455,2924.6085468524675,0,0,True,False,1.2023465879974538,17.58619237498923
3456,2940.6489896019025,0,0,False,False,1.2460609539994039,17.58619237498923
3457,2924.6085468524675,1,0,True,False,1.0122899239941034,17.58619237498923
3458,2924.6085468524675,1,0,True,False,1.0257054640023853,17.58619237498923
3459,2924.6085468524675,1,0,True,False,1.0163757699992857,17.58619237498923
3460,2924.6085468524675,1,0,True,False,1.022935218999919,17.58619237498923
3461,2924.6085468524675,1,0,True,False,1.0347367110007326,17.58619237498923
3462,2924.6085468524675,1,0,True,False,1.0322213959952933,17.58619237498923
3463,2924.6261323570143,0,0,True,False,1.2528443659975892,17.58619237498923
3464,2928.323557853001,1,0,True,False,1.0321163150001667,17.58619237498923
3465,2961.250776725197,0,0,False,False,1.268175933000748,17.58619237498923
3466,2928.323557853001,1,0,True,False,1.055361261998769,17.58619237498923
3467,2928.323557853001,1,0,True,False,1.052332690996991,17.58619237498923
3468,2928.323557853001,1,0,True,False,1.0548327740034438,17.58619237498923
3469,2928.323557853001,1,0,True,False,1.0533442930027377,17.58619237498923
3470,2928.323557853001,1,0,True,False,1.0720437199997832,17.58619237498923
3471,2928.323557853001,1,0,True,False,1.0501762240019161,17.58619237498923
3472,2928.323557853001,1,0,True,False,1.0489387740017264,17.58619237498923
3473,2928.323557853001,1,0,True,False,1.0485443340003258,17.58619237498923
3474,2928.323557853001,1,0,True,False,1.0490959270027815,17.58619237498923
3475,2928.323557853001,1,0,True,False,1.0482766950008227,17.58619237498923
3476,2928.323557853001,1,0,True,False,1.0527052020042902,17.58619237498923
3477,2928.323557853001,1,0,True,False,1.0484691219971864,17.58619237498923
3478,2929.2562415122857,0,0,True,False,1.2240126169999712,17.58619237498923
3479,2929.2562415122857,1,0,True,False,1.0443984430021374,17.58619237498923
3480,2929.2562415122857,1,0,True,False,1.0494475080049597,17.58619237498923
3481,2929.2562415122857,1,0,True,False,1.0450203739965218,17.58619237498923
3482,2929.2562415122857,1,0,True,False,1.045108448000974,17.58619237498923
3483,2929.2562415122857,1,0,True,False,1.0388526589958929,17.58619237498923
3484,2929.2562415122857,1,0,True,False,1.0371311540002353,17.58619237498923
3485,2929.2562415122857,1,0,True,False,1.0409717980001005,17.58619237498923
3486,2929.2562415122857,1,0,True,False,1.0483018789964262,17.58619237498923
3487,2929.2562415122857,1,0,True,False,1.0351055339997401,17.58619237498923
3488,2929.2562415122857,1,0,True,False,1.042549815007078,17.58619237498923
3489,2929.2562415122857,1,0,True,False,1.035447264002869,17.58619237498923
3490,2929.2562415122857,1,0,True,False,1.0418147719974513,17.58619237498923
3491,2929.2562415122857,1,0,True,False,1.0424979899980826,17.58619237498923
3492,2929.2562415122857,1,0,True,False,1.036008392999065,17.58619237498923
3493,2929.2562415122857,1,0,True,False,1.0379139509968809,17.58619237498923
3494,2929.2562415122857,1,0,True,False,1.0438468170032138,17.58619237498923
3495,2929.2562415122857,1,0,True,False,1.0379172709945124,17.58619237498923
3496,2929.2562415122857,1,0,True,False,1.0420180369983427,17.58619237498923
3497,2929.2562415122857,1,0,True,False,1.036400078999577,17.58619237498923
3498,2929.2562415122857,1,0,True,False,1.0415240620059194,17.58619237498923
3499,2929.2562415122857,1,0,True,False,1.0382720609995886,17.58619237498923
3500,2929.2562415122857,1,0,True,False,1.115228331000253,17.58619237498923
3501,2929.2562415122857,1,0,True,False,1.057367344998056,17.41033045123934
3502,2929.2562415122857,1,0,True,False,1.0462016079982277,17.41033045123934
3503,2929.2562415122857,1,0,True,False,1.038553744998353,17.41033045123934
3504,2929.2562415122857,1,0,True,False,1.0406511610053713,17.41033045123934
3505,2929.2562415122857,1,0,True,False,1.0373457449968555,17.41033045123934
3506,2933.236767889847,0,0,True,False,1.3326917960002902,17.41033045123934
3507,2941.250379776686,1,0,False,False,0.996308585999941,17.41033045123934
3508,2941.250379776686,1,0,False,False,0.9964990580047015,17.41033045123934
